date,adresse,commune,insee,cote_archives,longitude,latitude
1953,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1954,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1954,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1956,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1957,boulevard Albert-1er rue André-Gallais,Rennes,35238,743W,-1.68317,48.089552
1959,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1959,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1959,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1960,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1960,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1960,boulevard Albert-1er allée de Bréquigny,Rennes,35238,743W,-1.68317,48.089552
1960,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1961,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1962,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1962,boulevard Albert-1er avenue de Bréquigny,Rennes,35238,743W,-1.68317,48.089552
1962,rue de Châtillon boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1963,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1963,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1963,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1963,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1964,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1964,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1964,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1964,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1964,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1964,boulevard Albert-1er rue Georges-Bourdais,Rennes,35238,743W,-1.68317,48.089552
1964,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1965,boulevard Albert-1er avenue de Bréquigny,Rennes,35238,743W,-1.68317,48.089552
1965,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1965,boulevard Albert-1er avenue de Bréquigny,Rennes,35238,743W,-1.68317,48.089552
1965,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1966,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1966,27 boulevard Albert-1er,Rennes,35238,743W,-1.688751,48.090156
1966,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1966,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1967,61 boulevard Albert-1er,Rennes,35238,743W,-1.685155,48.089833
1967,55 boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1968,15 boulevard Albert-1er 36 rue Pierre-Lefeuvre,Rennes,35238,743W,-1.690164,48.090239
1968,55 boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1969,7 boulevard Albert-1er,Rennes,35238,743W,-1.691337,48.090308
1969,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
1971,boulevard Albert-1er,Rennes,35238,743W,-1.68317,48.089552
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1931,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1913,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1929,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1931,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1930,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1922,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1911,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1920,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1914,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1925,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1931,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1933,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1935,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1925,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1924,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1929,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1910,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1913,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1922,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1931,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1929,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1929,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1922,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1933,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1929,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1914,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1920,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1924,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1920,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1911,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1922,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1923,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1924,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1909,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1920,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1924,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1911,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1925,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1930,3A rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1934,11 rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1930,18 rue Adolphe-Leray,Rennes,35238,743W,-1.661616,48.100371
sans date,28 rue Adolphe-Leray,Rennes,35238,743W,-1.660916,48.099669
1927,42 rue Adolphe-Leray,Rennes,35238,743W,-1.660687,48.098694
1926,43 rue Adolphe-Leray,Rennes,35238,743W,-1.660602,48.098735
1929,47 rue Adolphe-Leray,Rennes,35238,743W,-1.660624,48.098523
1928,50 rue Adolphe-Leray,Rennes,35238,743W,-1.660755,48.098343
1930,54 rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1931,54 rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
1934,63 rue Adolphe-Leray,Rennes,35238,743W,-1.660922,48.097503
1928,64 rue Adolphe-Leray,Rennes,35238,743W,-1.661185,48.097073
1930,66 rue Adolphe-Leray,Rennes,35238,743W,-1.661236,48.096948
1932,71 rue Adolphe-Leray,Rennes,35238,743W,-1.661106,48.096991
1932,71 rue Adolphe-Leray,Rennes,35238,743W,-1.661106,48.096991
1908,rue de l'Alma,Rennes,35238,743W,-1.675587,48.098544
1960,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1936,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1935,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1936,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1949,rue Albert-Thomas rue Carle-Bahon,Rennes,35238,743W,-1.65333850000002,48.095679
1933,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1935,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1940,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1933,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1935,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1935,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1948,rue Albert-Thomas rue Carle-Bahon,Rennes,35238,743W,-1.65333850000002,48.095679
1936,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1935,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1933,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1938,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1933,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1935,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1933,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1933,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1933,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1933,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1949,rue Albert-Thomas rue Carle-Bahon,Rennes,35238,743W,-1.65333850000002,48.095679
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1935,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1937,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1948,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1948,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1933,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1934,rue Albert-Thomas,Rennes,35238,743W,-1.65319,48.09557
1954,2 rue Albert-Thomas,Rennes,35238,743W,-1.65112279999994,48.0951624
1957,2 rue Albert-Thomas,Rennes,35238,743W,-1.651034,48.095139
1959,2 rue Albert-Thomas,Rennes,35238,743W,-1.651034,48.095139
1960,3 rue Albert-Thomas,Rennes,35238,743W,-1.650989,48.095052
1962,5 rue Albert-Thomas,Rennes,35238,743W,-1.6511,48.094983
1962,5 rue Albert-Thomas,Rennes,35238,743W,-1.6511,48.094983
1968,7 rue Albert-Thomas,Rennes,35238,743W,-1.65153,48.095114
1968,8 rue Albert-Thomas,Rennes,35238,743W,-1.651653,48.095242
1969,9 rue Albert-Thomas,Rennes,35238,743W,-1.651653,48.095148
1953,10 rue Albert-Thomas,Rennes,35238,743W,-1.651818,48.095289
1956,12 rue Albert-Thomas,Rennes,35238,743W,-1.651938,48.095323
1958,15 rue Albert-Thomas,Rennes,35238,743W,-1.652072,48.095265
1955,16 rue Albert-Thomas,Rennes,35238,743W,-1.652176,48.095388
1947,17 rue Albert-Thomas,Rennes,35238,743W,-1.652204,48.095301
1964,18 rue Albert-Thomas,Rennes,35238,743W,-1.652286,48.095418
1967,18 rue Albert-Thomas,Rennes,35238,743W,-1.652286,48.095418
1942,18 rue Albert-Thomas,Rennes,35238,743W,-1.652286,48.095418
1963,18 rue Albert-Thomas,Rennes,35238,743W,-1.652286,48.095418
1960,31 rue Albert-Thomas,Rennes,35238,743W,-1.653574,48.095678
1960,32 rue Albert-Thomas,Rennes,35238,743W,-1.653192,48.095667
1966,33 rue Albert-Thomas,Rennes,35238,743W,-1.653678,48.095706
1970,33 rue Albert-Thomas,Rennes,35238,743W,-1.653678,48.095706
1971,38 rue Albert-Thomas,Rennes,35238,743W,-1.653532,48.095759
1953,41 rue Albert-Thomas,Rennes,35238,743W,-1.654084,48.095817
1969,45 rue Albert-Thomas,Rennes,35238,743W,-1.654552,48.095912
1954,51 rue Albert-Thomas,Rennes,35238,743W,-1.65483,48.095919
1952,59 rue Albert-Thomas,Rennes,35238,743W,-1.65565,48.095942
1955,63 rue Albert-Thomas,Rennes,35238,743W,-1.655911,48.095949
1964,64 rue Albert-Thomas,Rennes,35238,743W,-1.655696,48.096037
1908,Rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1909,rue Alexandre-Duval et rue d'Inkermann,Rennes,35238,743W,-1.695303,48.103682
1911,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1913,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1928,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1930,72 rue Alexandre-Duval,Rennes,35238,743W,-1.698166,48.104554
1930,38 rue Alexandre-Duval,Rennes,35238,743W,-1.695702,48.103609
1931,rue Alexandre-Duval et rue Pierre Hévin,Rennes,35238,743W,-1.695303,48.103682
1931,33 rue Alexandre-Duval,Rennes,35238,743W,-1.694893,48.103509
1932,21 rue Alexandre-Duval,Rennes,35238,743W,-1.693634,48.103475
1933,12 rue Alexandre-Duval,Rennes,35238,743W,-1.691595,48.103439
1933,34 rue Alexandre-Duval,Rennes,35238,743W,-1.695406,48.103604
1933,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1934,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1934,76 rue Alexandre-Duval,Rennes,35238,743W,-1.698142,48.105028
1931,rue de l'Alma,Rennes,35238,743W,-1.675587,48.098544
1934,35 rue Alexandre-Duval,Rennes,35238,743W,-1.695148,48.103513
1934,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1935,33bis rue Alexandre-Duval,Rennes,35238,743W,-1.695004,48.103514
1935,11 rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1935,33 rue Alexandre-Duval,Rennes,35238,743W,-1.694893,48.103509
1936,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1936,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1937,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1937,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1939,21bis rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1947,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1950,45 rue Alexandre-Duval,Rennes,35238,743W,-1.695763,48.103524
1950,45 rue Alexandre-Duval,Rennes,35238,743W,-1.695763,48.103524
1951,33bis rue Alexandre-Duval,Rennes,35238,743W,-1.695004,48.103514
1951,50 rue Alexandre-Duval,Rennes,35238,743W,-1.696725,48.103626
1951,38 rue Alexandre-Duval,Rennes,35238,743W,-1.695702,48.103609
1952,38 rue Alexandre-Duval,Rennes,35238,743W,-1.695702,48.103609
1954,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1954,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1954,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1954,7 rue Alexandre-Duval,Rennes,35238,743W,-1.691638,48.103356
1955,26 rue Alexandre-Duval,Rennes,35238,743W,-1.694367,48.103587
1956,64 rue Alexandre-Duval,Rennes,35238,743W,-1.697936,48.104229
1956,46 rue Alexandre-Duval,Rennes,35238,743W,-1.696473,48.103622
1956,58 rue Alexandre-Duval,Rennes,35238,743W,-1.697576,48.103866
1957,72 rue Alexandre-Duval,Rennes,35238,743W,-1.698166,48.104554
1957,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1958,6 rue Alexandre-Duval,Rennes,35238,743W,-1.690757,48.103386
sans date,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
sans date,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
sans date,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
sans date,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
sans date,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
sans date,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1960,7 rue Alexandre Duval et rue d'Inkermann,Rennes,35238,743W,-1.691638,48.103356
1960,59 rue Alexandre-Duval,Rennes,35238,743W,-1.697535,48.103661
1959,39-41 rue Alexandre-Duval,Rennes,35238,743W,-1.695483,48.103531
1962,38 rue Alexandre-Duval,Rennes,35238,743W,-1.695702,48.103609
1963,70 rue Alexandre-Duval,Rennes,35238,743W,-1.698129,48.104425
1962,rue Alexandre-Duval,Rennes,35238,743W,-1.695303,48.103682
1962,33 rue Alexandre-Duval,Rennes,35238,743W,-1.694893,48.103509
1962,64 rue Alexandre-Duval,Rennes,35238,743W,-1.697936,48.104229
1965,36 rue Alexandre-Duval,Rennes,35238,743W,-1.695546,48.103606
1971,38 rue Alexandre-Duval,Rennes,35238,743W,-1.695702,48.103609
1967,7 rue Alexandre-Duval,Rennes,35238,743W,-1.691638,48.103356
1971,48 rue Alexandre-Duval,Rennes,35238,743W,-1.696744,48.103633
1970,33 bis rue Alexandre-Duval,Rennes,35238,743W,-1.695004,48.103514
1964,rue Alexande-Lejas et rue Guy-Ropartz,Rennes,35238,743W,-1.656861,48.12963
1965,rue Alexandre-Lejas,Rennes,35238,743W,-1.655616,48.130725
1965,rue Alexandre-Lejas,Rennes,35238,743W,-1.655616,48.130725
1965,rue Alexandre-Lejas,Rennes,35238,743W,-1.655616,48.130725
1966,3 rue Alexandre-Lejas,Rennes,35238,743W,-1.657973,48.130558
1965,rue Alexandre-Lejas,Rennes,35238,743W,-1.655616,48.130725
1966,rue Alexandre-Lejas,Rennes,35238,743W,-1.655616,48.130725
1963,rue Alexandre-Lejas,Rennes,35238,743W,-1.655616,48.130725
1959,boulevard Alexis-Carrel,Rennes,35238,743W,-1.655498,48.118651
1959,boulevard Alexis-Carrel,Rennes,35238,743W,-1.655498,48.118651
1960,boulevard Alexis-Carrel,Rennes,35238,743W,-1.655498,48.118651
1960,Delavault boulevard Alexis-Carrel,Rennes,35238,743W,-1.655498,48.118651
1960,boulevard Alexis-Carrel,Rennes,35238,743W,-1.655498,48.118651
1961,boulevard Alexis-Carrel,Rennes,35238,743W,-1.655498,48.118651
1967,boulevard Alexis-Carrel 4 rue Beauregard-Lancelot,Rennes,35238,743W,-1.655725,48.119007
1967,boulevard Alexis-Carrel rue de La Fontaine,Rennes,35238,743W,-1.655498,48.118651
1968,3 boulevard Alexis-Carrel,Rennes,35238,743W,-1.65678009999999,48.116149
1968,7 boulevard Alexis-Carrel,Rennes,35238,743W,-1.65618289999998,48.1169242
1962,14 boulevard Alexis-Carrel,Rennes,35238,743W,-1.655768,48.117576
1958,19 boulevard Alexis-Carrel,Rennes,35238,743W,-1.656074,48.117442
1964,31 boulevard Alexis-Carrel,Rennes,35238,743W,-1.655642,48.118477
1960,37 boulevard Alexis-Carrel,Rennes,35238,743W,-1.655498,48.118651
1961,37 boulevard Alexis-Carrel,Rennes,35238,743W,-1.655498,48.118651
1967,46 boulevard Alexis-Carrel,Rennes,35238,743W,-1.654827,48.120005
1965,63 boulevard Alexis-Carrel,Rennes,35238,743W,-1.65497,48.120305
1964,69 boulevard Alexis-Carrel,Rennes,35238,743W,-1.654867,48.120562
1964,73 boulevard Alexis-Carrel,Rennes,35238,743W,-1.654772,48.120798
1965,73 boulevard Alexis-Carrel,Rennes,35238,743W,-1.654772,48.120798
1966,73 boulevard Alexis-Carrel,Rennes,35238,743W,-1.654772,48.120798
sans date,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1936,rue Adolphe-Leray,Rennes,35238,743W,-1.661346,48.097808
sans date,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
sans date,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
sans date,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1912,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1913,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1914,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1920,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1923,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1923,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1923,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1923,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1925,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1926,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1926,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1928,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1930,18 rue Alfred-de-Musset,Rennes,35238,743W,-1.662263,48.117157
1933,8 rue Alfred-de-Musset,Rennes,35238,743W,-1.662289,48.116722
1933,26 rue Alfred-de-Musset,Rennes,35238,743W,-1.662135,48.11774
1933,rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1934,3 rue Alfred-de-Musset,Rennes,35238,743W,-1.662437,48.116471
1935,9 rue Alfred-de-Musset,Rennes,35238,743W,-1.662419,48.116837
1936,5 rue Alfred-de-Musset,Rennes,35238,743W,-1.662433,48.116596
1936,18 rue Alfred-de-Musset,Rennes,35238,743W,-1.662263,48.117157
1937,12 rue Alfred-de-Musset,Rennes,35238,743W,-1.662275,48.116894
1938,30 bis rue Alfred-de-Musset,Rennes,35238,743W,-1.662056,48.118001
1948,12 rue Alfred-de-Musset,Rennes,35238,743W,-1.662275,48.116894
1949,10 rue Alfred-de-Musset,Rennes,35238,743W,-1.662279,48.116803
1950,21 rue Alfred-de-Musset,Rennes,35238,743W,-1.662254,48.117334
1952,2 rue Alfred-de-Musset,Rennes,35238,743W,-1.662305,48.116455
1953,15 rue Alfred-de-Musset,Rennes,35238,743W,-1.662406,48.117134
1954,8 rue Alfred-de-Musset,Rennes,35238,743W,-1.662289,48.116722
