id,teleicare_id,numero_declaration_teleicare,article_procedure,decision,date_decision,date_retrait,nom_commercial,marque,gamme,responsable_mise_sur_marche,adresse_responsable_mise_sur_marche,siret_responsable_mise_sur_marche,vat_responsable_mise_sur_marche,forme_galenique,dose_journaliere,mode_emploi,mises_en_garde,objectif_effet,aromes,facteurs_risques,populations_cibles,plantes,ingredients_inactifs,micro_organismes,additifs,nutriments,autres_ingredients_actifs,substances
140459,120358,2024-3-1551,Article 15,Autorisée,2024-03-27T13:00:00+01:00,,PISSENLIT,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin midi et soir,"Prendre 1 à 2 gélules matin, midi et soir","Déconseillé en cas d’ulcère gastro-duodénal ou d’obstructions biliaires, d’insuffisance cardiaque ou rénale oedémateuses, en cas d'allergie croisée connue, en particulier aux plantes de la famille des Astéraceae. Déconseillé chez la femme enceinte ou allaitante et l'enfant de moins de 12 ans. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Ne pas laisser à la portée des jeunes enfants","[""Digestion"", ""Système urinaire""]",,"[""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Insuffisance rénale"", ""Maladie rénale"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Ulcère (estomac ou duodenum)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Taraxacum campylodes G.E.Haglund"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1500.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
140403,120276,2024-3-1461,Article 15,Autorisée,2024-03-26T13:00:00+01:00,,MAGNESIUM MARIN + VITAMINE B6,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 gélule le matn,prendre 1 gélule le matin,"Adulte et enfant de plus de 12 ans : prendre 1 gélule le matin à avaler. Pour les enfants de 4 à 12 ans, diluer le contenu de la gélule dans de l'eau. Ce produit est un complément alimentaire. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants. L'emploi est déconseillé chez les enfants de moins de 3 ans. Il est conseillé chez la femme enceinte ou allaitante de demander conseil à un professionnel de santé avant toute prise","[""Système nerveux""]",,"[""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)""]",[],[],"[""Gélule végétale""]",[],"[""E460"", ""E553b""]","[""Oxyde de magnésium"", ""Chlorhydrate de pyridoxine""]",[],[]
140166,119856,2024-3-990,Article 15,Autorisée,2024-03-18T13:00:00+01:00,,CHARDON MARIE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin et soir,Prendre 1 à 2 gélules matin et soir.,"Réservé à l’adulte. Déconseillé aux femmes enceintes ou allaitantes. En cas d'allergie croisée connue en particulier à la famille des Asteraceae, ne pas consommer un complément alimentaire contenant une préparation à base de cette partie de plante. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Ne pas laisser à la portée des jeunes enfants","[""Digestion""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Silybum marianum (L.) Gaertn."", ""partie"": ""Semence"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1200.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
139434,118620,2024-2-1466,Article 15,Autorisée,2024-02-24T13:00:00+01:00,,ARTICHAUT,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin et soir.,prendre 1 à 2 gélules matin et soir.,"Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Déconseillé en cas d’obstruction biliaire ou d’autres troubles de la fonction biliaire. Déconseillé en cas d'allergie croisée connue, en particulier aux plantes de la famille des Asteraceae. Déconseillé aux enfants de moins de 12 ans, femmes enceintes ou allaitantes.","[""Transit""]",,"[""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Problèmes de foie"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Cynara scolymus L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 600.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
139432,118618,2024-2-1464,Article 15,Autorisée,2024-02-24T13:00:00+01:00,,LITHOTHAMNE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 à 3 gélules par jour,Prendre 2 à 3 gélules par jour,,"[""Os""]",,"[""Enfants (moins de 12 ans)"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Lithothamnion calcareum (Pallas) Areschoug"", ""partie"": ""Thalle"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1260.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
139430,118614,2024-2-1460,Article 15,Autorisée,2024-02-24T13:00:00+01:00,,HUILE D'ONAGRE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Capsule,1 à 2 capsules 2 fois par jour,Prendre 1 à 2 capsules 2 fois par jour,"Déconseillé aux enfants de moins de 12 ans, aux femmes enceintes et allaitantes. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants.","[""Cycles féminins""]",,"[""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Oenothera biennis L."", ""partie"": ""Graine (huile)"", ""preparation"": ""Macérât huileux"", ""quantité_par_djr"": 2000.0, ""unite"": ""mg""}]","[""gélatine""]",[],"[""E422""]","[""Mélange de tocophérols""]",[],[]
139431,118617,2024-2-1463,Article 15,Autorisée,2024-02-24T13:00:00+01:00,,HUILE FOIE MORUE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Capsule,1 à 3 capsules par jour,"Prendre 1 capsule au moment des repas, jusqu'à 3 capsules/jour.",Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Produit destiné à l'adulte et à l'enfant de plus de 10 ans. Ne pas laisser à la portée des jeunes enfants.,"[""Croissance et developpement""]",,"[""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],[],"[""gélatine""]",[],"[""E422""]","[""Mélange de tocophérols""]","[""Huile de foie de morue""]",[]
139433,118619,2024-2-1465,Article 15,Autorisée,2024-02-24T13:00:00+01:00,,AUBEPINE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules 2 fois par jour ou 2 gélules au couc,1 à 2 gélules 2 fois par jour ou 2 gélules au coucher. Enfant de plus de 12 ans : 2 gélules par jour,Produit destiné à l'adulte. Déconseillé aux enfants de moins de 12 ans. Déconseillé aux femmes enceintes et allaitantes. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants,"[""Sommeil""]",,"[""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Crataegus laevigata (Poir.) DC."", ""partie"": ""Sommités fleuries"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 800.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
315901,117508,2024-2-264,Article 15,Autorisée,2024-02-06T13:00:00+01:00,,ANTI CHUTE,MEDECINIUM,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,2 gélules,,"Déconseillé aux enfants de 12 ans et moins. Déconseillé aux femmes enceintes ou allaitantes, demandez conseil à unprofessionnel de santé. En cas d'insuffisance cardiaque ou rénale oedémateuse, ne pas consommer ce complément alimentaire. Aconsommer dans le cadre d'un régime alimentaire varié. Ne pas dépasser la dose journalière indiquée. Tenir hors de portée des jeunes enfants. Conserver à l'abri de la chaleur.","[""Cheveux et ongles""]",,"[""Femmes allaitantes"", ""Autre : "", ""Enfants (moins de 12 ans)"", ""Femmes enceintes""]",[],"[{""nom"": ""Phyllanthus emblica L."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 100.0, ""unite"": ""mg""}, {""nom"": ""Equisetum arvense L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 100.0, ""unite"": ""mg""}]","[""Gélule végétale"", ""maltodextrine""]",[],[],"[""Citrate de zinc"", ""Levure enrichie en sélénium"", ""Chlorhydrate de pyridoxine""]","[""L-cystine"", ""Méthionine""]",[]
315897,117362,2024-2-108,Article 15,Autorisée,2024-02-02T13:00:00+01:00,,POUSSE,MEDECINIUM,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,2 gélules,,"Déconseillé aux enfants de 12 ans et moins. Déconseillé aux femmes enceintes ou allaitantes, demandez conseil àun professionnel de santé. En cas d'insuffisance cardiaque ou rénale oedémateuse, ne pas consommer ce complément alimentaire. Aconsommer dans le cadre d'un régime alimentaire varié. Ne pas dépasser la dose journalière indiquée. Tenir hors de portée des jeunesenfants. Conserver à l'abri de la chaleur.","[""Cheveux et ongles""]",,"[""Femmes allaitantes"", ""Autre : "", ""Enfants (moins de 12 ans)"", ""Femmes enceintes""]",[],"[{""nom"": ""Phyllanthus emblica L."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 40.0, ""unite"": ""mg""}, {""nom"": ""Equisetum arvense L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 160.0, ""unite"": ""mg""}, {""nom"": ""Eruca vesicaria L. Cav."", ""partie"": ""Parties aériennes"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 100.0, ""unite"": ""mg""}]","[""Gélule végétale"", ""maltodextrine""]",[],[],"[""Levure enrichie en sélénium"", ""Citrate de zinc"", ""Citrate de cuivre"", ""D-biotine""]",[],[]
326706,117109,2024-1-1525,Article 15,Autorisée,2024-01-30T13:00:00+01:00,,Feuille de Framboisier,Mama Lab,,MAMA CARE,"{'code_postal': '35000', 'pays': 'FR'}",91807740500010,,Gélule,1 à 2 gélules,1 à 2 gélules par jour à avaler avec un grand verre d'eau,AVERTISSEMENT : Réservé aux adultes ; Déconseillé aux femmes enceintes et allaitantes. ,"[""Grossesse et allaitement"", ""Ménopause""]",,"[""Adolescents (moins de 18 ans)"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Femmes enceintes"", ""Femme""]","[{""nom"": ""Rubus idaeus L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1230.0, ""unite"": ""mg""}]",[],[],"[""E464""]",[],[],[]
138589,116989,2024-1-1401,Article 15,Autorisée,2024-01-28T13:00:00+01:00,,RADIS NOIR,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin midi et soir,prendre 1 à 2 gélules matin midi et soir,Produit destinéà l'adulte et à l'enfant de plus de 10 ans. Déconseillé chez les personnes ayant une hypothyroïdie ou un traitement de la thyroïde (consulter préalablement un professionnel de santé). L’emploi chez les femmes enceintes est déconseillé. Ne pas laisser à la portée des jeunes enfants. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain.,"[""Détoxifiant / Draineur""]",,"[""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous traitement pour la thyroïde"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Raphanus sativus L."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1500.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
330850,116465,2024-1-827,Article 15,Autorisée,2024-01-17T13:00:00+01:00,,VOIE LACTÉE - ALLAITEMENT Abondance et confort digestif,GLOW UP,,GLOW UP,"{'code_postal': '35530', 'pays': 'FR'}",89002966300014,,Gélule,2,"Prendre 2 gélules par jour, une le matin et une le soir avant les repas, avec un grand verre d’eau.","Réservé aux femmes adultes. Ne pas administrer en cas de grossesse et déconseillé aux femmes allergiques aux plantes de la famille des Apiaceae ou à d’autres familles de plantes ainsi qu'au pollen de bouleau et d’armoise, à l’anéthole ou absinthe et en cas d'insuffisance cardiaque ou rénale œdémateuses et d’obstruction des voies biliaires. Demander l'avis de votre médecin et /ou pharmacien. ","[""Autre : "", ""Digestion"", ""Transit""]",,"[""Adolescents (moins de 18 ans)"", ""Autre : "", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Insuffisance rénale"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Femme""]","[{""nom"": ""Silybum marianum (L.) Gaertn."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 210.0, ""unite"": ""mg""}, {""nom"": ""Foeniculum vulgare Mill."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 70.0, ""unite"": ""mg""}, {""nom"": ""Trigonella foenum-graecum L."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 210.0, ""unite"": ""mg""}, {""nom"": ""Urtica dioica L."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 70.0, ""unite"": ""mg""}, {""nom"": ""Pimpinella anisum L."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 140.0, ""unite"": ""mg""}]",[],[],"[""E464""]",[],[],[]
138187,116272,2024-1-616,Article 15,Autorisée,2024-01-13T13:00:00+01:00,,CHRYSANTHELLUM,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin midi et soir,1 gélule matin midi et soir jusqu'à 6 gélules par jour,Produit destiné à l'adulte et à l'enfant de plus de 10 ans. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Ne pas laisser à la portée des jeunes enfants.,"[""Artères et cholestérol"", ""Circulation sanguine et lymphatique""]",,"[""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Chrysanthellum indicum subsp. afroamericanum B.L.Turner"", ""partie"": ""Parties aériennes"", ""preparation"": ""Autre extrait sec"", ""quantité_par_djr"": 2400.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],"[""E553b""]",[],[],[]
138174,116238,2024-1-579,Article 15,Autorisée,2024-01-12T13:00:00+01:00,,ONGLES ET CHEVEUX,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 gélule matin et soir,prendre une gélule matin et soir,Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Produit réservé à l'adulte. Déconseillé aux femmes enceintes ou allaitante. Ne pas laisser à la portée des jeunes enfants. Demander conseil à un professionnel de santé avant la prise de ce produit.,"[""Cheveux et ongles""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Serenoa repens (W.Bartram) Small"", ""partie"": ""Fruit"", ""preparation"": ""Autre extrait sec"", ""quantité_par_djr"": 80.0, ""unite"": ""mg""}]","[""Gélule végétale"", ""maltodextrine""]",[],"[""E470b""]","[""Bisglycinate ferreux"", ""Sulfate de zinc"", ""Levure enrichie en sélénium"", ""Nicotinamide"", ""Sulfate de cuivre"", ""Cholécalciférol"", ""Chlorhydrate de pyridoxine"", ""D-biotine""]","[""Levure de bière inactivée"", ""Chlorhydrate de L-cystéine"", ""S-Adenosyl-L-Méthionine""]",[]
138002,115917,2024-1-245,Article 15,Autorisée,2024-01-06T13:00:00+01:00,,GRIFFONIA,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 2 gélules matin midi et soir,prendre 1 à 2 gélules matin midi et soir,"Destiné aux adultes et adolescents de plus de 15 ans. Déconseillé en cas de grossesse, d'allaitement et de prise d'antidépresseurs. Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants.","[""Humeur""]",,"[""Femmes allaitantes"", ""Autre : "", ""Enfants (moins de 12 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous antidépresseurs"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Griffonia simplicifolia (DC.) Baill."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1260.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
137605,115107,2023-12-791,Article 15,Autorisée,2023-12-16T13:00:00+01:00,,CURCUMA PIPERINE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 gelules matin et soir,prendre 2 gelules matin et soir,"Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants. Produit réservé à l'adulte et déconseillé aux femmes enceintes ou allaitantes. Déconseillé chez les personnes sous anticoagulant, anticancéreux et immunosuppresseurs et souffrant de pathologies de voies biliaires ; en cas d’obstruction biliaire ou d’autres troubles de la fonction biliaire.","[""Articulations""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous anticoagulants"", ""Sous traitement médicamenteux"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]",[],"[{""nom"": ""Curcuma longa L."", ""partie"": ""Rhizome"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1520.0, ""unite"": ""mg""}, {""nom"": ""Piper nigrum L."", ""partie"": ""Fruit"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 80.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
