declaration_creation,declaration_modification,declarant_ID_sibil,declarant_nom,declarant_nom_usuel,declarant_statut,demandeur_ID_sibil,demandeur_role,declarant_siret,declarant_code_postal,declarant_ville,declarant_departement,declarant_region,declarant_numero_dossier,declarant_numero_licence,declaration_ID_sibil,declaration_ID_externe,declaration_date_representation,declaration_statut,declaration_cause_erreur,declaration_gestionnaires_multiples,festival_ID_parent_sibil,festival_nom_parent,festival_ID_sibil,festival_nom,festival_ville,festival_code_postal,festival_date_creation,festival_statut,festival_contributeur_ID_sibil,festival_validateur_ID_sibil,festival_cause_erreur_adresse,lieu_ID_parent_sibil,lieu_nom_parent,lieu_ID_sibil,lieu_nom,lieu_nom_usuel,lieu_adresse,lieu_code_postal,lieu_ville,lieu_siret,lieu_departement_code,lieu_departement_nom,lieu_date_creation,lieu_statut,lieu_contributeur_ID_sibil,lieu_validateur_ID_sibil,lieu_cause_erreur_adresse
2024-04-01,2024-04-01,1202,COMMUNE DE SAINT GREGOIRE,MAIRIE,Activé,4979,ROLE_SIB,21350278400019,35760,SAINT-GREGOIRE,Ille-et-Vilaine,Bretagne,DOS20192051,3-1119456,259526,5,2023-11-24,CLOTURE,,false,,,,,,,,,,,,,,17611,IMAGE ET SON,,PLACE DU CHAMP MARQUÉ,35760,SAINT-GRÉGOIRE,,35,Ille-et-Vilaine,2023-03-15,VALIDE,4979,5238,
2024-09-01,2024-09-01,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,260921,,2023-11-23,CLOTURE,,false,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-09-01,2024-09-01,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,260814,,2023-11-23,CLOTURE,,true,,,219,Festival TNB,RENNES,35000,2018-06-27,VALIDE,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2024-09-01,2024-09-01,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,260918,,2023-11-22,CLOTURE,,false,,,,,,,,,,,,,,2807,L'AIRE LIBRE,,2  PL  JULES VALLES,35136,SAINT JACQUES DE LA LANDE,39940720400011,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-03-14,2024-03-14,3063,LE GRAND CORDEL MAISON DES JEUNES ET DE LA CULTURE,Association,Activé,5994,ROLE_DECLARANT2,77774992000024,35700,RENNES,Ille-et-Vilaine,Bretagne,DOS20196625,1-1039842,279423,,2023-11-19,CLOTURE,,false,,,,,,,,,,,,,,9051,MAISON DE QUARTIER DE LA BELLANGERAIS,,5 RUE DU MORBIHAN,35700,RENNES,,35,Ille-et-Vilaine,2020-11-30,VALIDE,1551,89,
2025-03-13,2025-03-13,5328,ASSOCIATION FIGURE PROJECT,FIGURE PROJECT,Activé,7123,ROLE_DECLARANT1,50842428000032,35200,RENNES,Ille-et-Vilaine,Bretagne,PLATESV-R-2021-014531,PLATESV-R-2021-014531,378487,,2024-06-23,CLOTURE,,false,,,4222,EXTENSION SAUVAGE,COMBOURG,35270,2025-03-13,VALIDE,7123,,,,,25193,CHATEAU DE LA BALLUE,,LA BALLUE,35560,BAZOUGES-LA-PÉROUSE,,35,Ille-et-Vilaine,2025-03-13,VALIDE,7123,,
2024-06-25,2024-06-25,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,311095,,2024-06-22,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-09-01,2024-09-01,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,260892,,2023-11-18,CLOTURE,,false,,,,,,,,,,,,,,12737,MUSÉE DES BEAUX ARTS DE RENNES,,20 QUAI EMILE ZOLA,35000,RENNES,,35,Ille-et-Vilaine,2021-12-20,VALIDE,53,,
2023-12-19,2023-12-19,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,256375,event_531,2023-11-17,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2024-07-18,2024-07-18,654,CENTRE CHOREGRAPHIQUE NATIONAL DE RENNES ET DE BRETAGNE,FAIRE CCN RENNES,Activé,689,ROLE_DECLARANT1,31464796700020,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20181231,1-1110488,319206,,2024-06-19,CLOTURE,,false,,,3510,(UNDER)GROUND,RENNES,35000,2024-07-18,VALIDE,689,,,,,20426,TNB,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2024-09-01,VALIDE,53,5238,
2025-05-16,2025-05-16,3780,LA PAILLETTE,,Activé,5001,ROLE_SIB,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,405623,/event_dates/1948455,2025-10-05,CLOTURE,,false,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2025-05-16,2025-05-16,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,405607,/event_dates/1964128,2025-10-05,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-05-16,2025-05-16,3780,LA PAILLETTE,,Activé,5001,ROLE_SIB,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,405600,/event_dates/1948441,2025-10-05,CLOTURE,,false,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2025-05-16,2025-05-16,3780,LA PAILLETTE,,Activé,5001,ROLE_SIB,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,405592,/event_dates/1948427,2025-10-05,CLOTURE,,false,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-07-24,2024-07-24,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,320795,event_591,2024-06-15,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2025-03-13,2025-03-13,5328,ASSOCIATION FIGURE PROJECT,FIGURE PROJECT,Activé,7123,ROLE_DECLARANT1,50842428000032,35200,RENNES,Ille-et-Vilaine,Bretagne,PLATESV-R-2021-014531,PLATESV-R-2021-014531,378471,,2024-06-15,CLOTURE,,false,,,4222,EXTENSION SAUVAGE,COMBOURG,35270,2025-03-13,VALIDE,7123,,,,,25192,CHATEAU DE COMBOURG,,RUE DES PRINCES,35270,COMBOURG,,35,Ille-et-Vilaine,2025-03-13,VALIDE,7123,,
2024-06-25,2024-06-25,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,311071,,2024-06-15,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-09-01,2024-09-01,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,260805,,2023-11-15,CLOTURE,,false,,,219,Festival TNB,RENNES,35000,2018-06-27,VALIDE,,,,,,20426,TNB,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2024-09-01,VALIDE,53,5238,
2024-09-01,2024-09-01,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,260806,,2023-11-15,CLOTURE,,true,,,219,Festival TNB,RENNES,35000,2018-06-27,VALIDE,,,,,,5834,Le Triangle,,BOULEVARD DE YOUGOSLAVIE - BP 2236,35022,RENNES CEDEX 2,32327735000035,35,Ille-et-Vilaine,2019-02-27,VALIDE,,,
2025-05-14,2025-05-14,1521,MJC BREQUIGNY,MJC Bréquigny,Activé,1928,ROLE_DECLARANT1,30549267000016,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20192213,1-1119457,404749,,2025-07-05,CLOTURE,,false,,,,,,,,,,,,,,2670,MJC BREQUIGNY,,15  AV  GEORGES GRAFF,35000,RENNES,30549267000024,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-03-01,2024-03-01,1416,COMMUNE DE BRUZ,LE GRAND LOGIS - VILLE DE BRUZ,Activé,1831,ROLE_SIB,21350047300151,35170,BRUZ,Ille-et-Vilaine,Bretagne,DOS20187008,1-1114454,259139,285,2023-11-14,CLOTURE,,false,,,,,,,,,,,,,,2089,COMMUNE DE BRUZ,,10  AV  DU GENERAL DE GAULLE,35170,BRUZ,21350047300151,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-03-01,2024-03-01,1416,COMMUNE DE BRUZ,LE GRAND LOGIS - VILLE DE BRUZ,Activé,1831,ROLE_SIB,21350047300151,35170,BRUZ,Ille-et-Vilaine,Bretagne,DOS20187008,1-1114454,259137,279,2023-11-14,CLOTURE,,false,,,,,,,,,,,,,,2089,COMMUNE DE BRUZ,,10  AV  DU GENERAL DE GAULLE,35170,BRUZ,21350047300151,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-07-16,2025-07-16,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,422623,,2025-07-05,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-10-07,2024-10-07,3820,THEATRE L'AIRE LIBRE,,Activé,5626,ROLE_DECLARANT1,92262510800019,35136,SAINT-JACQUES-DE-LA-LANDE,Ille-et-Vilaine,Bretagne,,PLATESV-D-2023-000211,315532,,2024-08-06,CLOTURE,,false,,,3470,MONDE.S,SAINT-JACQUES-DE-LA-LANDE,35136,2024-10-07,VALIDE,5626,,,2807,L'AIRE LIBRE,18263,THÉÂTRE L'AIRE LIBRE,,2 PLACE JULES VALLÈS,35136,SAINT-JACQUES-DE-LA-LANDE,,35,Ille-et-Vilaine,2023-05-22,FUSIONNE,5047,,
2023-11-18,2023-11-18,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,248470,/event_dates/1163067,2023-12-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-10-07,2024-10-07,3820,THEATRE L'AIRE LIBRE,,Activé,5626,ROLE_DECLARANT1,92262510800019,35136,SAINT-JACQUES-DE-LA-LANDE,Ille-et-Vilaine,Bretagne,,PLATESV-D-2023-000211,315530,,2024-08-06,CLOTURE,,false,,,3470,MONDE.S,SAINT-JACQUES-DE-LA-LANDE,35136,2024-10-07,VALIDE,5626,,,2807,L'AIRE LIBRE,18263,THÉÂTRE L'AIRE LIBRE,,2 PLACE JULES VALLÈS,35136,SAINT-JACQUES-DE-LA-LANDE,,35,Ille-et-Vilaine,2023-05-22,FUSIONNE,5047,,
2024-01-16,2024-01-16,1521,MJC BREQUIGNY,MJC Bréquigny,Activé,1928,ROLE_DECLARANT1,30549267000016,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20192213,1-1119457,264490,,2023-11-11,CLOTURE,,false,,,1609,Jazz à l'Ouest,RENNES,35200,2022-01-18,VALIDE,1928,,,,,2670,MJC BREQUIGNY,,15  AV  GEORGES GRAFF,35000,RENNES,30549267000024,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-10-07,2024-10-07,3820,THEATRE L'AIRE LIBRE,,Activé,5626,ROLE_DECLARANT1,92262510800019,35136,SAINT-JACQUES-DE-LA-LANDE,Ille-et-Vilaine,Bretagne,,PLATESV-D-2023-000211,315527,,2024-07-06,CLOTURE,,false,,,3470,MONDE.S,SAINT-JACQUES-DE-LA-LANDE,35136,2024-10-07,VALIDE,5626,,,2807,L'AIRE LIBRE,18263,THÉÂTRE L'AIRE LIBRE,,2 PLACE JULES VALLÈS,35136,SAINT-JACQUES-DE-LA-LANDE,,35,Ille-et-Vilaine,2023-05-22,FUSIONNE,5047,,
2025-07-16,2025-07-16,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,422622,,2025-05-05,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-06-25,2024-06-25,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,311094,,2024-06-06,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-02-04,2024-02-04,1416,COMMUNE DE BRUZ,LE GRAND LOGIS - VILLE DE BRUZ,Activé,1831,ROLE_SIB,21350047300151,35170,BRUZ,Ille-et-Vilaine,Bretagne,DOS20187008,1-1114454,285012,266,2024-02-23,CLOTURE,,false,,,,,,,,,,,,,,2089,COMMUNE DE BRUZ,,10  AV  DU GENERAL DE GAULLE,35170,BRUZ,21350047300151,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-02-28,2024-03-26,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,276022,/event_dates/890163,2024-02-22,CLOTURE,,true,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2023-10-11,2023-10-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,246286,/event_dates/734499,2023-04-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-02-24,2024-02-24,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,275475,/event_dates/939905,2024-02-18,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-10-11,2023-10-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,246261,/event_dates/822831,2023-04-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-03-26,2024-03-26,1429,COMMUNE DE BETTON,Salle Confluence - Betton,Activé,1780,ROLE_SIB,21350024200259,35830,Betton,Ille-et-Vilaine,Bretagne,,PLATESV-R-2020-005656,282779,323,2024-02-17,CLOTURE,,false,,,,,,,,,,,,,,8489,LA CONFLUENCE,,PLACE CHARLES DE GAULLE,35830,BETTON,,35,Ille-et-Vilaine,2020-09-22,VALIDE,1780,5238,
2023-09-11,2023-09-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,246023,/event_dates/734492,2023-03-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-02-22,2024-02-22,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,274881,/event_dates/939891,2024-02-16,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-05-22,2024-05-22,2641,MAISON DES JEUNES ET CULTURE DE PACE,,Activé,3356,ROLE_SIB,30593736900026,35740,PACE,Ille-et-Vilaine,Bretagne,31372,PLATESV-R-2020-000949,303010,185,2024-02-16,CLOTURE,,false,,,,,,,,,,,,,,11393,ESCAPADE,,6 AVENUE CHARLES LE GOFFIC,35740,PACÉ,,35,Ille-et-Vilaine,2021-09-24,VALIDE,3356,5239,
2023-08-11,2023-08-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,245886,/event_dates/734478,2023-02-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-07-11,2023-07-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,245687,/event_dates/1116663,2023-01-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-02-21,2024-12-03,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,274457,/event_dates/890149,2024-02-15,CLOTURE,,true,1116,WATERPROOF plongez dans la danse,3146,Festival Waterproof,RENNES,35200,2024-12-01,FUSIONNE,5001,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-02-04,2024-02-04,1416,COMMUNE DE BRUZ,LE GRAND LOGIS - VILLE DE BRUZ,Activé,1831,ROLE_SIB,21350047300151,35170,BRUZ,Ille-et-Vilaine,Bretagne,DOS20187008,1-1114454,285020,287,2024-02-13,CLOTURE,,false,,,,,,,,,,,,,,2089,COMMUNE DE BRUZ,,10  AV  DU GENERAL DE GAULLE,35170,BRUZ,21350047300151,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-03-25,2024-03-25,542,ASSOCIATION TRANS MUSICALES,ATM,Activé,597,ROLE_DECLARANT1,33886426700020,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1032090,282578,,2023-10-27,CLOTURE,,false,,,,,,,,,,,,,,5761,UBU,,10/12 RUE JEAN GUY CS 73912,35039,RENNES CEDEX,33886426700020,35,Ille-et-Vilaine,2019-02-21,VALIDE,,,
2024-01-16,2024-01-16,923,LES ATELIERS DU VENT,ADV,Activé,1006,ROLE_DECLARANT1,45124579900023,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20197631,1-1123282,264761,,2023-10-26,CLOTURE,,false,,,,,,,,,,,,,,429,LES ATELIERS DU VENT,,59  RUE  ALEXANDRE DUVAL,35000,RENNES,45124579900023,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-02-16,2024-02-16,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,273504,/event_dates/1207510,2024-10-02,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-09-04,2024-09-04,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,288335,,2024-10-02,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-01-19,2024-01-19,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,266077,2097,2023-10-24,CLOTURE,,false,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,,,9051,MAISON DE QUARTIER DE LA BELLANGERAIS,,5 RUE DU MORBIHAN,35700,RENNES,,35,Ille-et-Vilaine,2020-11-30,VALIDE,1551,89,
2024-03-25,2024-03-25,542,ASSOCIATION TRANS MUSICALES,ATM,Activé,597,ROLE_DECLARANT1,33886426700020,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1032090,282565,,2023-10-22,CLOTURE,,false,,,,,,,,,,,,,,5761,UBU,,10/12 RUE JEAN GUY CS 73912,35039,RENNES CEDEX,33886426700020,35,Ille-et-Vilaine,2019-02-21,VALIDE,,,
2025-02-05,2025-02-05,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,401295,/event_dates/1773952,2025-04-26,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-07-22,2025-07-22,1125,CARTEL CONCERTS,,Activé,1278,ROLE_DECLARANT1,80023696000038,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20168997,3-1072466,424745,,2025-04-25,CLOTURE,,false,,,,,,,,,,,,,,22638,L'ESPACE CLUB,L'ESPACE CLUB,45 BOULEVARD DE LA TOUR D'AUVERGNE,35000,RENNES,,35,Ille-et-Vilaine,2024-07-31,VALIDE,4234,,
2024-03-13,2024-03-13,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,279226,,2024-08-02,CLOTURE,,false,,,,,,,,,,,,,,20426,TNB,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2024-09-01,VALIDE,53,5238,
2024-01-19,2024-01-19,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,266085,2168,2023-10-21,CLOTURE,,false,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,,,12932,THEATRE DU CERCLE,,30BIS RUE DE PARIS,35000,RENNES,,35,Ille-et-Vilaine,2022-07-01,VALIDE,1551,5239,
2023-10-27,2023-10-27,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,244068,/event_dates/1050617,2023-10-21,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-01-19,2024-01-19,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,266083,2103,2023-10-21,CLOTURE,,false,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,,,9051,MAISON DE QUARTIER DE LA BELLANGERAIS,,5 RUE DU MORBIHAN,35700,RENNES,,35,Ille-et-Vilaine,2020-11-30,VALIDE,1551,89,
2023-12-21,2023-12-21,572,CENTRE CULTUREL TRIANGLE,LE TRIANGLE,Activé,631,ROLE_DECLARANT1,32327735000035,35200,RENNES,Ille-et-Vilaine,Bretagne,,3-1014237,256921,,2023-10-20,CLOTURE,,false,,,,,,,,,,,,,,2390,CENTRE CULTUREL TRIANGLE,,BD  DE YOUGOSLAVIE,35200,RENNES,32327735000035,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
