batiment_groupe_id;code_departement_insee;nb_classe_bilan_dpe_a;nb_classe_bilan_dpe_b;nb_classe_bilan_dpe_c;nb_classe_bilan_dpe_d;nb_classe_bilan_dpe_e;nb_classe_bilan_dpe_f;nb_classe_bilan_dpe_g;nb_classe_conso_energie_arrete_2012_a;nb_classe_conso_energie_arrete_2012_b;nb_classe_conso_energie_arrete_2012_c;nb_classe_conso_energie_arrete_2012_d;nb_classe_conso_energie_arrete_2012_e;nb_classe_conso_energie_arrete_2012_f;nb_classe_conso_energie_arrete_2012_g;nb_classe_conso_energie_arrete_2012_nc
bdnb-bg-1CSM-XHF3-A7ZA;35;0;0;0;19;9;2;0;0;0;3;18;10;1;0;0
bdnb-bg-WUZA-VUCM-9PT2;35;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0
bdnb-bg-K5SN-B67S-34AG;35;0;0;4;3;2;0;0;0;0;0;0;0;1;0;3
bdnb-bg-P6VL-PVCM-AADN;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-3N5Z-U9D6-NP4E;35;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
bdnb-bg-M8NY-7AQZ-GEJE;35;0;0;0;7;1;0;0;0;0;0;3;7;1;0;0
bdnb-bg-4UEL-A2ES-W3C7;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-2YGV-M6LN-3W2B;35;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
bdnb-bg-SVH6-FCAP-2189;35;0;0;3;1;0;0;0;0;0;0;2;2;0;0;0
bdnb-bg-Q62V-4XNC-H447;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-Q47Z-F9XA-E8YR;35;0;0;1;2;0;1;0;0;0;1;2;2;0;0;7
bdnb-bg-T3T3-6C1Q-K3VX;35;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
bdnb-bg-8M5C-QK39-AU34;35;0;0;5;2;0;0;0;0;2;6;0;0;0;0;0
bdnb-bg-4XFW-1GPU-CEQP;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-4GM2-LTLA-R9HQ;35;0;0;4;6;1;0;0;0;0;0;2;1;0;0;9
bdnb-bg-M2KL-UCVW-61H6;35;0;0;4;6;1;0;0;0;0;0;2;1;0;0;9
bdnb-bg-BV8A-4Y56-CR21;35;0;0;10;2;0;0;0;0;0;4;3;0;0;0;0
bdnb-bg-VR7E-PJBW-AB8N;35;0;0;7;7;1;0;0;0;0;0;3;7;0;0;0
bdnb-bg-BGCV-5K1X-L6US;35;0;0;3;9;3;0;0;0;0;0;1;14;8;0;0
bdnb-bg-XTQB-LJRP-AA56;35;0;0;0;2;3;0;0;0;0;1;1;0;0;0;0
bdnb-bg-J1W6-TT7B-DXW7;35;0;0;2;2;0;0;0;0;0;5;1;0;0;0;0
bdnb-bg-WQXY-WXFP-TUPC;35;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
bdnb-bg-M5VE-YSC6-JHX4;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-V2VW-HXVR-JECZ;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-VRND-CB7T-63L8;35;0;0;0;5;2;0;0;0;0;0;5;3;2;0;0
bdnb-bg-R2BX-X51E-H8XY;35;0;0;2;0;0;0;0;0;4;2;0;0;0;0;0
bdnb-bg-UX4T-KCK2-CCEW;35;0;2;15;0;0;0;0;0;0;0;7;0;0;0;0
bdnb-bg-5E4E-JD66-TALW;35;0;4;13;0;0;0;0;0;0;0;8;0;0;0;0
bdnb-bg-DGQ3-KXBL-E9Z9;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-2Y1Y-WBTZ-GF4F;35;0;0;4;1;1;0;0;0;0;0;3;3;0;0;1
bdnb-bg-B8V1-AJXB-RBDL;35;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0
bdnb-bg-LJMB-ZQMT-3NY1;35;0;0;16;22;2;0;0;0;0;2;0;2;0;0;0
bdnb-bg-7YKD-QB8D-C11C;35;0;0;2;5;1;1;0;0;0;0;0;2;0;0;6
bdnb-bg-9GRV-AURM-M3KQ;35;0;0;0;0;6;0;0;0;0;1;1;1;0;0;3
bdnb-bg-YAHK-J1CL-PFPK;35;0;1;9;1;0;0;0;0;0;0;5;1;0;0;0
bdnb-bg-3EUR-GMVN-D931;35;0;7;5;0;0;0;0;0;4;2;0;0;0;0;1
bdnb-bg-HKSC-XF8Q-315F;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-J25R-QRSR-5CQZ;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-F84H-9517-SU93;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-DL4U-1VWH-98KV;35;0;0;4;2;0;0;0;0;0;1;6;0;0;0;0
bdnb-bg-446Z-NJ44-H6RX;35;0;3;12;0;0;0;0;0;0;0;18;0;0;0;0
bdnb-bg-FGH1-DFXK-V3WR;35;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
bdnb-bg-5CD3-9X93-5HWK;35;0;1;8;5;3;0;0;1;0;1;1;1;1;1;5
bdnb-bg-WEY5-MFC9-UTNZ;35;0;0;6;4;2;0;0;0;0;8;1;1;0;0;0
bdnb-bg-LVMD-6NYA-2XMJ;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-936S-Q3KL-6GQY;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-DW88-TFPD-G5RB;35;0;0;4;0;0;0;0;0;0;2;2;0;0;0;0
bdnb-bg-E9JK-X9C9-RFG1;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-6ZLR-ZMDX-D8MF;35;0;0;9;0;0;0;0;0;0;4;4;2;0;0;0
bdnb-bg-JHMV-E9JH-QLJ3;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-9GM2-6VC4-1LME;35;0;0;7;8;1;1;0;0;0;0;3;10;0;0;0
bdnb-bg-FREF-NJ1H-VYWP;35;0;2;17;1;0;0;0;0;0;4;11;0;0;0;0
bdnb-bg-5866-7K1R-5DPV;35;0;0;5;13;2;0;0;0;0;1;6;1;0;0;0
bdnb-bg-WB4T-K378-PKZZ;35;0;0;2;3;3;2;0;0;0;4;2;3;0;0;0
bdnb-bg-YHR6-PV1R-HEQZ;35;0;0;2;2;0;0;0;0;0;0;3;0;0;0;0
bdnb-bg-R52T-ZH86-PE25;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bdnb-bg-E3NR-2XYS-NEHP;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-SWJT-WLQK-WM1X;35;0;0;1;4;3;0;4;0;0;1;0;1;1;1;1
bdnb-bg-JTJR-5XRL-ZWAD;35;0;0;2;2;0;0;0;0;0;0;4;0;0;0;0
bdnb-bg-Z82J-ZP3T-5T6U;35;0;0;7;0;0;0;0;0;3;8;0;0;0;0;0
bdnb-bg-CZR7-LK6T-QHDC;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-XZWV-Z25X-X4NG;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-3LBD-N44D-8D3Y;35;0;0;0;3;2;2;2;1;0;1;0;1;0;1;2
bdnb-bg-9FQN-23X3-GVXV;35;0;0;0;2;2;2;2;1;0;1;0;1;0;1;2
bdnb-bg-T3M4-NJHZ-12QQ;35;0;0;0;2;2;2;2;1;0;1;0;1;0;1;2
bdnb-bg-G2VK-JETS-CFRC;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-8G5T-BH7T-7Y9Y;35;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0
bdnb-bg-APTM-V6J1-BUEJ;35;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
bdnb-bg-ZJHA-L5VE-XBEF;35;0;0;0;2;5;0;1;0;0;0;0;3;0;3;0
bdnb-bg-R2RV-GMKR-YB3J;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-WTFW-7U17-LFH9;35;0;0;0;0;2;0;0;0;0;1;1;1;0;0;2
bdnb-bg-SD1J-35ZG-59EK;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-B6E7-D2AJ-U6ZK;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-G5SJ-ZU3J-HYT4;35;0;0;16;0;0;0;0;0;0;0;7;2;0;0;0
bdnb-bg-25EA-3VNA-YULP;35;0;0;12;0;0;0;0;0;2;5;0;0;0;0;0
bdnb-bg-GXNJ-N5PY-WX7R;35;0;0;0;0;0;0;0;3;0;1;0;0;1;0;0
bdnb-bg-XBLK-4Y8T-NKL8;35;0;0;0;0;0;0;0;3;0;1;0;0;1;0;0
bdnb-bg-1E9J-1SKG-NZB8;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-4HLZ-E8KB-MN6X;35;0;0;0;2;1;2;2;0;0;0;0;0;2;0;0
bdnb-bg-DDVA-L4SN-SYJN;35;0;0;1;2;1;2;2;0;0;0;0;0;2;0;0
bdnb-bg-4X4C-C1SH-V47X;35;0;0;0;0;0;0;1;0;0;0;0;0;6;0;1
bdnb-bg-JMH4-PTC8-N1G7;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-CUPW-R2ZX-TK5H;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-W4U6-9K4T-GKZU;35;0;0;0;2;0;1;0;0;0;0;0;0;0;0;2
bdnb-bg-6JAU-2GGF-3Q1A;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-DNNX-8166-XK9S;35;0;0;3;0;0;0;0;0;1;6;0;0;0;0;0
bdnb-bg-9GQC-TEZR-W6WL;35;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0
bdnb-bg-GXQ6-W7BT-V5P7;35;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
bdnb-bg-C5PM-AADQ-LRFG;35;0;0;1;1;3;2;0;0;1;0;4;5;1;0;0
bdnb-bg-MVKA-QBHE-LMDF;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-FLPL-XKRG-QSUA;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-WHFE-RKD2-E3HM;35;0;0;1;0;1;0;0;0;0;0;3;2;0;0;0
bdnb-bg-A367-E5XN-H742;35;0;0;0;1;4;1;1;0;0;1;1;1;0;0;1
bdnb-bg-THZT-EPJ1-327V;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-NFZN-LJH6-S5VF;35;0;0;20;8;1;0;0;0;0;1;27;6;0;0;0
bdnb-bg-YQMS-L5ZM-TV91;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-5EGY-1E99-7PMW;35;0;0;7;0;0;0;0;0;0;0;7;1;0;0;0
bdnb-bg-UCXD-F533-8AQB;35;0;0;5;2;0;0;0;0;0;6;1;0;0;0;0
bdnb-bg-NG1A-BFNS-LUQ3;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-FQJW-6G88-MN7C;35;0;0;29;7;0;0;0;0;0;0;15;7;3;0;0
bdnb-bg-6NCG-L8UK-MJ3F;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
bdnb-bg-7ERY-7W23-G1CG;35;0;0;2;3;1;0;0;0;0;0;1;1;1;0;0
bdnb-bg-GGUS-5DFJ-MBDR;35;0;0;1;13;9;0;0;0;0;0;0;0;0;0;2
bdnb-bg-KBC9-8ERY-NPX1;35;0;11;22;3;0;0;0;0;0;5;27;3;0;0;0
bdnb-bg-DRZZ-N4TC-CP95;35;0;0;6;12;4;1;0;0;0;9;9;1;0;0;3
bdnb-bg-L6K9-Z158-KBX9;35;0;0;2;1;0;2;1;0;0;0;0;0;1;0;1
bdnb-bg-U9FA-CMBL-5UW7;35;0;0;0;4;1;1;0;0;0;0;1;0;1;0;1
bdnb-bg-FHMV-BA9A-48K7;35;0;0;8;2;0;0;0;0;2;7;0;1;0;0;0
bdnb-bg-TEYQ-GAUD-91B6;35;0;3;3;0;0;0;0;0;0;0;8;2;0;0;0
bdnb-bg-NR8T-LKM8-WRDQ;35;0;0;6;0;0;0;0;1;1;0;0;0;0;0;0
bdnb-bg-H94S-AVNT-RRZB;35;0;0;7;0;0;0;0;0;0;0;5;0;0;0;0
bdnb-bg-BU1C-PK7F-VQTY;35;0;0;24;5;0;0;0;0;0;0;16;6;0;0;0
bdnb-bg-AMNM-U56X-YSMH;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-QV2Q-5S1P-KMSJ;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-G91D-9LV3-ZD5B;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-2754-265U-V6LE;35;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
bdnb-bg-LUHZ-7P7J-372X;35;0;0;13;2;2;0;0;0;0;0;2;8;6;0;0
bdnb-bg-CZTF-QKHP-V799;35;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
bdnb-bg-Z1DW-EQRS-GZBF;35;0;0;4;5;0;0;0;0;0;3;2;0;0;0;0
bdnb-bg-YLMV-86AD-N3DP;35;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
bdnb-bg-KMQG-RHMN-W6MU;35;0;6;13;0;0;0;0;1;5;15;3;0;0;0;1
bdnb-bg-FTPR-NMXR-NYAX;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-9DQE-PV7B-6A45;35;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
bdnb-bg-756A-CMND-VNHA;35;0;0;1;5;9;1;0;0;0;1;2;0;0;0;4
bdnb-bg-SALX-LJYQ-W8Y5;35;0;0;0;2;0;0;1;0;0;0;0;0;1;1;0
bdnb-bg-Y1DG-4LEU-JRJ8;35;0;0;0;3;3;2;0;0;0;0;1;2;0;0;3
bdnb-bg-RF1C-YMDD-FP9E;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-FZ5V-9W65-R262;35;0;0;0;3;4;1;0;0;0;1;4;3;0;0;0
bdnb-bg-GQ5K-C999-H4PZ;35;0;0;2;2;0;0;0;0;0;1;6;0;0;0;1
bdnb-bg-42BW-VE9C-EX41;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-N7AZ-FL2S-PQ5C;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-WX4R-7TAN-5W68;35;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
bdnb-bg-MJQJ-3NYQ-6J7J;35;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-MENL-WFMA-9A6D;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-MFVH-GA7F-7KFT;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-1TBL-6ZV3-MRXP;35;0;0;12;10;0;0;0;0;0;1;0;8;0;0;0
bdnb-bg-J73H-WR72-72G4;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-GZT8-2D2A-3YCS;35;0;0;0;8;4;0;0;0;0;0;4;9;3;0;0
bdnb-bg-XHLY-NNWK-1GAQ;35;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
bdnb-bg-2SD3-T6XN-URNX;35;0;0;8;2;0;0;0;0;0;3;8;1;0;0;0
bdnb-bg-CCT6-5SGB-LMDU;35;0;0;2;7;7;0;0;0;0;0;0;1;8;2;0
bdnb-bg-W176-QS76-WHA6;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-PZDB-743S-J5EC;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-SHYD-NJRR-CA4Y;35;0;0;6;0;0;0;0;0;2;7;4;0;0;0;0
bdnb-bg-FFSJ-TSJT-7D6H;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-75H9-JK2V-HE58;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-2QZC-ZN3A-279M;35;0;0;6;1;0;0;0;0;1;8;6;0;0;0;0
bdnb-bg-EQ7Z-RQ3D-7XHT;35;0;0;7;1;0;0;0;0;1;2;0;0;0;0;0
bdnb-bg-BRXT-UD15-RVJX;35;0;0;2;2;0;0;0;0;0;0;1;4;2;0;0
bdnb-bg-Y4RY-W3QM-VJZ4;35;0;0;0;10;2;1;0;0;0;0;7;3;1;0;0
bdnb-bg-RRD2-2EYS-MX77;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-FF4Z-SXNM-2A9U;35;0;0;27;0;0;0;0;0;3;9;1;0;0;0;0
bdnb-bg-YAWY-3T4T-S24T;35;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-T1Q5-V722-9U62;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-LWM7-NE6J-H4YR;35;0;0;2;5;1;2;0;0;0;0;2;2;0;0;1
bdnb-bg-FUST-R56K-9J8S;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-YLNW-5TL3-63B9;35;0;0;1;2;1;1;0;0;0;0;0;1;0;0;5
bdnb-bg-S6VR-KCXR-K9KY;35;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
bdnb-bg-H1AN-PNBE-2989;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-VRK9-2BHU-NZ7L;35;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-JZRR-Z6LH-TFPK;35;0;0;5;19;7;0;0;0;0;10;14;5;0;0;0
bdnb-bg-FYWX-MRD1-SRDY;35;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0
bdnb-bg-FHKN-LT3L-ZA5X;35;0;0;1;1;1;1;0;0;0;2;1;0;0;0;2
bdnb-bg-EGYD-D789-PA8A;35;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
bdnb-bg-W2LS-RR9F-FZPW;35;0;0;8;13;2;1;0;0;2;21;13;3;0;0;0
bdnb-bg-E2MJ-DDY6-8NY5;35;0;2;2;1;2;2;0;0;0;0;0;1;0;1;2
bdnb-bg-V93X-Z5FW-N751;35;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
bdnb-bg-PZBN-7GLZ-WD1V;35;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-HH9E-Y4T4-RRHS;35;0;0;6;0;0;0;0;0;0;5;1;0;0;0;0
bdnb-bg-PVXA-DWC9-WB87;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bdnb-bg-9KVF-19LK-UJD3;35;0;0;0;2;1;0;0;0;0;0;1;4;0;0;0
bdnb-bg-RFT6-HUTY-M9ZB;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-Q1NF-5YVJ-KNTN;35;0;0;0;4;2;0;0;0;0;0;4;2;1;0;0
bdnb-bg-SVQB-P6BN-N7HS;35;0;0;5;3;0;0;0;0;0;0;0;0;2;0;0
bdnb-bg-GL5Z-7SMB-1D4Q;35;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0
bdnb-bg-CH6Z-DS5J-MS5S;35;0;1;22;10;0;0;0;0;0;1;5;3;0;0;0
bdnb-bg-MG5N-SS8V-CR1S;35;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-PM6K-Q7GM-NGCE;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-BGQ9-CUU2-G5JW;35;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-EFNK-AGUX-CCHE;35;0;0;2;2;0;0;0;0;0;0;1;0;1;0;0
bdnb-bg-UJAR-TNJP-MJCW;35;0;0;4;6;4;0;0;0;0;0;2;8;3;0;0
bdnb-bg-VH3P-VDG7-RHCP;35;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
bdnb-bg-JMZZ-JEJN-W14F;35;0;0;0;16;2;1;1;0;0;2;16;1;0;0;6
bdnb-bg-X1PG-TWPL-JB7G;35;0;1;9;1;0;0;0;0;0;0;4;0;0;0;0
bdnb-bg-4KMP-6A9F-AKWW;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-JUET-HG6V-9X39;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-T6QT-AVK1-Y1B9;35;0;0;10;7;0;0;0;0;0;7;3;1;0;0;1
bdnb-bg-Z55L-VKX1-KPNE;35;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-BXMZ-AM5Y-KAEV;35;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
bdnb-bg-1Y4B-2G49-2QPM;35;0;0;7;2;1;0;0;0;1;6;3;0;0;0;0
bdnb-bg-XCLW-XNTQ-YXFA;35;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
bdnb-bg-YY92-TP1K-TEKF;35;0;0;4;1;0;0;0;0;1;1;5;1;0;0;2
bdnb-bg-4G9J-BBJZ-X8H1;35;0;0;10;0;0;0;0;0;0;0;7;1;0;0;0
bdnb-bg-1TZZ-FPKN-TTAT;35;0;0;1;4;1;1;0;0;0;0;4;0;2;0;2
bdnb-bg-YA92-CQ68-NZ2K;35;0;0;16;33;2;0;0;0;0;7;16;1;0;0;15
bdnb-bg-US2B-GKQ5-XVWD;35;0;0;1;1;2;2;2;0;0;1;2;1;2;0;0
bdnb-bg-BA4H-554Z-QDUU;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-R33W-GMLK-JEFG;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-QYG2-8V5P-U94M;35;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-365K-DSPP-Z433;35;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
bdnb-bg-AQDL-2RT6-NS6H;35;0;0;1;3;0;1;1;0;0;0;1;2;0;1;0
bdnb-bg-2CHD-9T4G-QV44;35;0;0;3;12;4;0;0;0;0;2;11;1;0;0;0
bdnb-bg-486V-L3HX-BKMH;35;0;1;7;0;0;0;0;0;0;2;7;2;0;0;0
bdnb-bg-56KC-QX26-HATR;35;0;0;2;0;0;0;0;0;0;6;0;0;0;0;0
bdnb-bg-RSWW-BL4T-PZJX;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-L31G-C1T6-D1PL;35;0;0;11;7;0;0;0;0;0;4;0;0;0;0;0
bdnb-bg-C1NH-AXKC-PXF3;35;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1
bdnb-bg-1611-312B-2K1X;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-L147-8SVS-SSQB;35;0;0;4;16;0;0;0;0;0;4;11;0;0;0;0
bdnb-bg-D5L1-JBQU-FA9Z;35;0;0;1;1;0;0;0;0;0;5;1;0;0;0;0
bdnb-bg-JYYN-LCFW-HE6A;35;0;0;4;19;0;0;1;0;0;0;7;2;0;0;5
bdnb-bg-R6L5-HS79-QW3S;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
bdnb-bg-C5PX-7PLH-DMR7;35;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
bdnb-bg-ZJY1-5FA2-9ZJZ;35;0;0;6;9;3;0;0;0;0;0;4;33;1;0;3
bdnb-bg-YZZZ-Y48V-3NVY;35;0;0;1;5;2;0;0;0;0;1;3;0;0;0;1
bdnb-bg-3FU3-GJLH-CR4A;35;0;1;6;0;0;0;0;0;0;0;6;2;0;0;0
bdnb-bg-PYGN-BUCS-Z5Q7;35;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-656K-S674-DPAY;35;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
bdnb-bg-MGL4-9TGN-RHRR;35;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
bdnb-bg-FUPX-E563-2GQF;35;0;0;7;0;0;0;0;0;1;4;3;0;0;0;0
bdnb-bg-A35G-NGVH-FZBA;35;0;0;0;14;11;3;0;0;0;0;4;10;1;0;0
bdnb-bg-AE3X-18YM-NQZ2;35;0;0;7;16;10;2;0;1;0;4;14;5;2;0;5
bdnb-bg-Z295-9XDX-9NR1;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-FW38-MSNX-FF2E;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
bdnb-bg-WKSY-BUBJ-A7ZA;35;0;0;4;0;0;0;0;0;1;1;0;1;0;0;0
bdnb-bg-NYDB-R13Y-5G9E;35;0;6;15;1;0;0;0;0;0;2;14;0;0;0;0
bdnb-bg-DMLX-VXXH-E5AL;35;0;0;7;1;1;0;0;0;0;0;1;4;1;2;0
bdnb-bg-1PSJ-XCQB-N1SA;35;0;0;4;5;0;0;0;0;2;4;1;1;0;0;0
bdnb-bg-SHGV-USJE-D1YE;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-29Z6-JQC9-6VHE;35;0;0;0;7;9;1;1;0;0;2;3;6;0;0;0
bdnb-bg-AWBV-2BK2-CPFD;35;0;0;0;17;5;1;0;0;0;0;11;4;2;0;3
bdnb-bg-1WE9-8UNT-6E8X;35;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0
bdnb-bg-MP3T-HE3K-XE9Z;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-WBRZ-F7HR-UUPL;35;0;0;0;4;0;0;3;0;1;0;1;0;0;0;2
bdnb-bg-KFD2-3HXW-UTZZ;35;0;0;0;2;3;1;0;0;0;2;2;1;3;0;0
bdnb-bg-KTML-YN9N-M4KY;35;0;0;1;8;2;0;0;0;0;1;1;0;0;0;1
bdnb-bg-1X1G-834Z-5VH4;35;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
bdnb-bg-7NDM-HX9W-RTG1;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-F3AD-47ZS-8HLQ;35;0;0;2;2;0;0;0;0;0;2;1;0;0;0;0
bdnb-bg-B8A2-ED7U-AHSB;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-7J7R-56GC-G8JP;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-WZ7N-ZQDR-SLHU;35;0;0;1;5;9;0;0;0;1;3;7;2;0;0;1
bdnb-bg-79G3-3XSW-WJL6;35;0;0;8;2;0;0;0;0;0;8;2;0;0;0;0
bdnb-bg-M8QD-T13W-B77F;35;0;0;2;2;0;0;0;0;0;0;1;1;0;0;0
bdnb-bg-1ZH2-C9MF-91DB;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-6ARV-7U2Y-AZC9;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-9QLP-M8SW-9XHQ;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-PJ3R-FKWR-1YZG;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
bdnb-bg-RMNM-MCMD-M57B;35;0;0;0;10;4;5;0;0;0;0;7;3;1;1;0
bdnb-bg-ZN4D-U9CR-ECL5;35;0;0;1;6;1;0;0;0;0;4;7;0;0;0;2
